Fecha,Estacion,Tmax,Tmin
2014-10-24,Carrasco,27.5,16.6
2014-10-25,Carrasco,26.7,17.0
2014-10-26,Carrasco,31.2,16.4
2014-10-27,Carrasco,33.1,19.0
2014-10-28,Carrasco,23.0,18.2
2014-10-29,Carrasco,20.0,15.0
2014-10-30,Carrasco,22.0,13.7
2014-10-31,Carrasco,20.4,11.4
2014-11-01,Carrasco,17.8,12.6
2014-11-02,Carrasco,17.0,13.8
2014-11-03,Carrasco,18.8,13.8
2014-11-04,Carrasco,18.8,12.0
2014-11-05,Carrasco,22.4,10.2
2014-11-06,Carrasco,23.3,10.4
2014-11-07,Carrasco,26.0,13.2
2014-11-08,Carrasco,27.7,11.5
2014-11-09,Carrasco,24.4,11.8
2014-11-10,Carrasco,28.9,14.0
2014-11-11,Carrasco,27.4,15.2
2014-11-12,Carrasco,23.2,15.0
2014-11-13,Carrasco,19.4,12.0
2014-11-14,Carrasco,26.5,8.2
2014-11-15,Carrasco,31.0,15.0
2014-11-16,Carrasco,22.3,17.4
2014-11-17,Carrasco,29.0,11.5
2014-11-18,Carrasco,31.0,16.4
2014-11-19,Carrasco,30.6,18.6
2014-11-20,Carrasco,22.0,12.8
2014-11-21,Carrasco,20.0,14.6
2014-11-22,Carrasco,20.9,14.2
2014-11-23,Carrasco,27.9,11.6
2014-11-24,Carrasco,22.2,13.7
2014-11-25,Carrasco,20.2,15.6
2014-11-26,Carrasco,21.4,12.0
2014-11-27,Carrasco,26.6,8.5
2014-11-28,Carrasco,29.0,12.6
2014-11-29,Carrasco,32.1,17.0
2014-11-30,Carrasco,21.8,18.2
2014-12-01,Carrasco,20.0,16.6
2014-12-02,Carrasco,18.9,12.8
2014-12-03,Carrasco,23.8,16.2
2014-12-04,Carrasco,29.5,13.8
2014-12-05,Carrasco,31.4,16.0
2014-12-06,Carrasco,33.2,18.0
2014-12-07,Carrasco,27.8,18.5
2014-12-08,Carrasco,26.6,14.6
2014-12-09,Carrasco,29.7,20.2
2014-12-10,Carrasco,23.4,16.8
2014-12-11,Carrasco,21.0,16.2
2014-12-12,Carrasco,24.1,15.0
2014-12-13,Carrasco,26.2,14.9
2014-12-14,Carrasco,22.3,17.7
2014-12-15,Carrasco,27.4,13.9
2014-12-16,Carrasco,24.6,18.6
2014-12-17,Carrasco,25.6,18.4
2014-12-18,Carrasco,27.4,17.0
2014-12-19,Carrasco,33.7,18.4
2014-12-20,Carrasco,28.2,19.0
2014-12-21,Carrasco,21.6,16.1
2014-12-22,Carrasco,20.0,12.2
2014-12-23,Carrasco,24.2,10.2
2014-12-24,Carrasco,28.4,12.2
2014-12-25,Carrasco,32.0,17.9
2014-12-26,Carrasco,31.2,18.6
2014-12-27,Carrasco,26.0,18.4
2014-12-28,Carrasco,27.2,20.6
2014-12-29,Carrasco,31.0,19.7
2014-12-30,Carrasco,28.8,24.0
2014-12-31,Carrasco,30.4,20.0
2015-01-01,Carrasco,25.6,16.9
2015-01-02,Carrasco,22.6,16.5
2015-01-03,Carrasco,29.5,14.0
2015-01-04,Carrasco,21.5,18.0
2015-01-05,Carrasco,32.3,14.2
2015-01-06,Carrasco,25.0,20.3
2015-01-07,Carrasco,26.0,19.6
2015-01-08,Carrasco,28.7,19.5
2015-01-09,Carrasco,29.8,22.7
2015-01-10,Carrasco,26.7,21.1
2015-01-11,Carrasco,30.6,21.6
2015-01-12,Carrasco,32.6,21.0
2015-01-13,Carrasco,23.6,21.2
2015-01-14,Carrasco,25.4,19.8
2015-01-15,Carrasco,25.0,21.0
2015-01-16,Carrasco,30.8,18.2
2015-01-17,Carrasco,25.6,18.8
2015-01-18,Carrasco,29.2,15.8
2015-01-19,Carrasco,26.0,18.3
2015-01-20,Carrasco,23.2,19.2
2015-01-21,Carrasco,24.4,12.4
2015-01-22,Carrasco,27.3,15.0
2015-01-23,Carrasco,28.8,18.1
2015-01-24,Carrasco,27.6,19.5
2015-01-25,Carrasco,32.0,19.8
2015-01-26,Carrasco,31.4,21.8
2015-01-27,Carrasco,35.2,22.8
2015-01-28,Carrasco,25.0,19.4
2015-01-29,Carrasco,22.8,17.8
2015-01-30,Carrasco,22.3,13.2
2015-01-31,Carrasco,26.0,14.0
2015-02-01,Carrasco,27.0,17.6
2015-02-02,Carrasco,26.2,19.5
2015-02-03,Carrasco,26.2,19.0
2015-02-04,Carrasco,28.0,20.8
2015-02-05,Carrasco,29.8,19.8
2015-02-06,Carrasco,26.4,18.5
2015-02-07,Carrasco,26.8,17.4
2015-02-08,Carrasco,30.0,17.6
2015-02-09,Carrasco,30.0,21.8
2015-02-10,Carrasco,25.2,21.0
2015-02-11,Carrasco,30.5,16.0
2015-02-12,Carrasco,32.4,17.2
2015-02-13,Carrasco,23.5,18.0
2015-02-14,Carrasco,24.0,15.8
2015-02-15,Carrasco,26.6,17.3
2015-02-16,Carrasco,26.2,18.0
2015-02-17,Carrasco,28.8,17.8
2015-02-18,Carrasco,31.2,18.2
2015-02-19,Carrasco,24.0,18.6
2015-02-20,Carrasco,23.3,18.6
2015-02-21,Carrasco,24.4,18.9
2015-02-22,Carrasco,28.8,18.4
2015-02-23,Carrasco,29.0,20.0
2015-02-24,Carrasco,32.4,20.8
2015-02-25,Carrasco,27.0,20.6
2015-02-26,Carrasco,26.6,22.2
2015-02-27,Carrasco,25.0,18.0
2015-02-28,Carrasco,23.7,12.2
2015-03-01,Carrasco,28.8,17.8
2015-03-02,Carrasco,31.1,19.4
2015-03-03,Carrasco,29.8,19.4
2015-03-04,Carrasco,27.3,20.0
2015-03-05,Carrasco,25.2,20.4
2015-03-06,Carrasco,27.8,16.6
2015-03-07,Carrasco,29.5,17.1
2015-03-08,Carrasco,29.0,17.8
2015-03-09,Carrasco,29.2,20.2
2015-03-10,Carrasco,28.2,21.2
2015-03-11,Carrasco,27.6,19.0
2015-03-12,Carrasco,28.7,17.0
2015-03-13,Carrasco,31.8,18.0
2015-03-14,Carrasco,30.2,19.3
2015-03-15,Carrasco,26.0,21.0
2015-03-16,Carrasco,25.8,15.0
2015-03-17,Carrasco,30.2,17.8
2015-03-18,Carrasco,28.5,17.6
2015-03-19,Carrasco,28.6,17.0
2015-03-20,Carrasco,30.8,19.4
2015-03-21,Carrasco,22.3,16.2
2015-03-22,Carrasco,20.8,16.6
2015-03-23,Carrasco,21.0,12.0
2015-03-24,Carrasco,21.8,11.0
2015-03-25,Carrasco,19.7,16.0
2015-03-26,Carrasco,21.3,16.6
2015-03-27,Carrasco,21.8,17.0
2015-03-28,Carrasco,22.0,10.0
2015-03-29,Carrasco,27.8,14.8
2015-03-30,Carrasco,26.8,16.5
2015-03-31,Carrasco,23.5,16.5
2015-04-01,Carrasco,25.4,11.3
2015-04-02,Carrasco,30.8,12.2
2015-04-03,Carrasco,32.2,14.4
2015-04-04,Carrasco,23.0,19.0
2015-04-05,Carrasco,23.3,16.2
2015-04-06,Carrasco,20.8,15.7
2015-04-07,Carrasco,22.4,10.4
2015-04-08,Carrasco,25.4,12.8
2015-04-09,Carrasco,27.9,15.4
2015-04-10,Carrasco,29.0,14.7
2015-04-11,Carrasco,22.0,17.0
2015-04-12,Carrasco,22.3,10.0
2015-04-13,Carrasco,30.0,14.9
2015-04-14,Carrasco,27.6,16.2
2015-04-15,Carrasco,23.5,19.4
2015-04-16,Carrasco,26.4,18.6
2015-04-17,Carrasco,21.0,14.0
2015-04-18,Carrasco,22.7,12.3
2015-04-19,Carrasco,26.5,11.4
2015-04-20,Carrasco,21.8,15.3
2015-04-21,Carrasco,20.8,9.0
2015-04-22,Carrasco,22.4,9.4
2015-04-23,Carrasco,25.0,9.8
2015-04-24,Carrasco,25.2,9.0
2015-04-25,Carrasco,27.4,13.0
2015-04-26,Carrasco,27.8,12.5
2015-04-27,Carrasco,24.2,13.1
2015-04-28,Carrasco,20.6,16.2
2015-04-29,Carrasco,20.8,14.0
2015-04-30,Carrasco,19.0,13.8
2015-05-01,Carrasco,23.4,13.6
2015-05-02,Carrasco,19.4,16.0
2015-05-03,Carrasco,16.7,9.3
2015-05-04,Carrasco,18.1,4.1
2015-05-05,Carrasco,21.4,7.4
2015-05-06,Carrasco,16.2,10.0
2015-05-07,Carrasco,15.4,11.6
2015-05-08,Carrasco,20.9,8.3
2015-05-09,Carrasco,19.4,8.3
2015-05-10,Carrasco,19.0,12.6
2015-05-11,Carrasco,19.0,14.7
2015-05-12,Carrasco,20.4,10.6
2015-05-13,Carrasco,20.8,12.2
2015-05-14,Carrasco,23.8,12.8
2015-05-15,Carrasco,23.8,14.0
2015-05-16,Carrasco,27.6,14.6
2015-05-17,Carrasco,27.4,15.7
2015-05-18,Carrasco,27.4,16.0
2015-05-19,Carrasco,25.4,15.6
2015-05-20,Carrasco,26.7,15.1
2015-05-21,Carrasco,28.0,16.0
2015-05-22,Carrasco,27.8,18.6
2015-05-23,Carrasco,21.0,16.2
2015-05-24,Carrasco,17.3,8.5
2015-05-25,Carrasco,18.4,5.6
2015-05-26,Carrasco,17.3,6.4
2015-05-27,Carrasco,18.0,13.6
2015-05-28,Carrasco,17.0,11.0
2015-05-29,Carrasco,18.8,4.5
2015-05-30,Carrasco,17.4,7.1
2015-05-31,Carrasco,18.6,8.0
2015-06-01,Carrasco,25.0,9.8
2015-06-02,Carrasco,21.2,8.4
2015-06-03,Carrasco,21.2,11.5
2015-06-04,Carrasco,20.8,8.5
2015-06-05,Carrasco,25.6,13.5
2015-06-06,Carrasco,25.8,15.0
2015-06-07,Carrasco,19.4,10.3
2015-06-08,Carrasco,17.2,7.5
2015-06-09,Carrasco,15.3,11.0
2015-06-10,Carrasco,15.2,6.2
2015-06-11,Carrasco,14.0,5.0
2015-06-12,Carrasco,17.2,0.8
2015-06-13,Carrasco,16.8,2.6
2015-06-14,Carrasco,15.2,5.6
2015-06-15,Carrasco,15.3,3.0
2015-06-16,Carrasco,21.4,6.0
2015-06-17,Carrasco,15.4,5.8
2015-06-18,Carrasco,11.8,3.2
2015-06-19,Carrasco,12.2,-1.8
2015-06-20,Carrasco,14.6,0.6
2015-06-21,Carrasco,16.6,3.5
2015-06-22,Carrasco,12.2,4.2
2015-06-23,Carrasco,12.4,6.2
2015-06-24,Carrasco,17.2,3.0
2015-06-25,Carrasco,21.4,10.0
2015-06-26,Carrasco,22.8,12.2
2015-06-27,Carrasco,24.4,12.8
2015-06-28,Carrasco,24.5,16.0
2015-06-29,Carrasco,17.4,13.8
2015-06-30,Carrasco,17.3,10.6
2015-07-01,Carrasco,12.4,8.8
2015-07-02,Carrasco,16.2,5.8
2015-07-03,Carrasco,15.9,7.6
2015-07-04,Carrasco,12.0,3.8
2015-07-05,Carrasco,14.6,0.4
2015-07-06,Carrasco,15.8,5.8
2015-07-07,Carrasco,16.2,0.7
2015-07-08,Carrasco,17.5,1.4
2015-07-09,Carrasco,17.4,3.0
2015-07-10,Carrasco,18.4,8.0
2015-07-11,Carrasco,13.9,11.2
2015-07-12,Carrasco,20.8,10.7
2015-07-13,Carrasco,17.4,9.0
2015-07-14,Carrasco,13.4,5.6
2015-07-15,Carrasco,14.2,0.7
2015-07-16,Carrasco,13.7,0.8
2015-07-17,Carrasco,18.5,1.5
2015-07-18,Carrasco,16.9,9.8
2015-07-19,Carrasco,17.0,10.0
2015-07-20,Carrasco,11.8,8.3
2015-07-21,Carrasco,11.0,1.8
2015-07-22,Carrasco,15.6,0.7
2015-07-23,Carrasco,17.0,2.8
2015-07-24,Carrasco,16.9,3.6
2015-07-25,Carrasco,22.3,9.1
2015-07-26,Carrasco,20.6,8.0
2015-07-27,Carrasco,21.8,10.2
2015-07-28,Carrasco,26.0,12.2
2015-07-29,Carrasco,20.4,12.4
2015-07-30,Carrasco,18.6,12.2
2015-07-31,Carrasco,20.5,14.1
2015-08-01,Carrasco,16.0,7.0
2015-08-02,Carrasco,18.6,12.0
2015-08-03,Carrasco,19.8,10.6
2015-08-04,Carrasco,15.6,7.7
2015-08-05,Carrasco,20.2,9.5
2015-08-06,Carrasco,20.0,16.2
2015-08-07,Carrasco,20.3,14.0
2015-08-08,Carrasco,23.0,14.0
2015-08-09,Carrasco,31.6,17.0
2015-08-10,Carrasco,17.8,11.2
2015-08-11,Carrasco,15.8,8.2
2015-08-12,Carrasco,14.0,12.0
2015-08-13,Carrasco,15.2,13.4
2015-08-14,Carrasco,13.8,11.8
2015-08-15,Carrasco,14.6,8.0
2015-08-16,Carrasco,16.6,6.2
2015-08-17,Carrasco,19.3,12.0
2015-08-18,Carrasco,18.4,12.1
2015-08-19,Carrasco,18.4,11.1
2015-08-20,Carrasco,15.8,11.0
2015-08-21,Carrasco,20.6,10.6
2015-08-22,Carrasco,23.0,13.0
2015-08-23,Carrasco,14.5,9.2
2015-08-24,Carrasco,12.5,8.0
2015-08-25,Carrasco,21.0,6.6
2015-08-26,Carrasco,15.8,9.6
2015-08-27,Carrasco,17.0,9.3
2015-08-28,Carrasco,23.0,7.3
2015-08-29,Carrasco,25.9,14.0
2015-08-30,Carrasco,25.0,11.7
2015-08-31,Carrasco,24.8,9.7
2015-09-01,Carrasco,12.3,8.4
2015-09-02,Carrasco,15.8,7.3
2015-09-03,Carrasco,14.8,9.0
2015-09-04,Carrasco,17.7,3.5
2015-09-05,Carrasco,19.0,6.1
2015-09-06,Carrasco,20.4,6.3
2015-09-07,Carrasco,18.8,9.2
2015-09-08,Carrasco,19.6,11.3
2015-09-09,Carrasco,16.0,8.4
2015-09-10,Carrasco,13.6,7.1
2015-09-11,Carrasco,11.0,3.2
2015-09-12,Carrasco,14.2,1.5
2015-09-13,Carrasco,20.8,4.6
2015-09-14,Carrasco,25.6,6.8
2015-09-15,Carrasco,26.4,15.0
2015-09-16,Carrasco,17.8,8.5
2015-09-17,Carrasco,16.6,5.0
2015-09-18,Carrasco,16.2,3.8
2015-09-19,Carrasco,18.2,7.0
2015-09-20,Carrasco,18.0,9.2
2015-09-21,Carrasco,15.8,13.2
2015-09-22,Carrasco,13.6,11.4
2015-09-23,Carrasco,15.0,12.8
2015-09-24,Carrasco,15.0,13.0
2015-09-25,Carrasco,15.0,12.0
2015-09-26,Carrasco,17.5,7.6
2015-09-27,Carrasco,19.8,7.2
2015-09-28,Carrasco,22.0,9.0
2015-09-29,Carrasco,18.0,7.4
2015-09-30,Carrasco,15.5,9.4
2015-10-01,Carrasco,22.6,6.8
2015-10-02,Carrasco,19.5,8.8
2015-10-03,Carrasco,14.7,7.4
2015-10-04,Carrasco,15.0,11.0
2015-10-05,Carrasco,21.8,9.0
2015-10-06,Carrasco,19.8,14.0
2015-10-07,Carrasco,16.0,13.5
2015-10-08,Carrasco,18.0,13.0
2015-10-09,Carrasco,16.1,11.6
2015-10-10,Carrasco,16.1,11.6
2015-10-11,Carrasco,15.8,12.4
2015-10-12,Carrasco,16.0,9.0
2015-10-13,Carrasco,18.2,5.0
2015-10-14,Carrasco,23.0,11.7
2015-10-15,Carrasco,19.8,12.8
2015-10-16,Carrasco,14.4,9.8
2015-10-17,Carrasco,14.0,7.4
2015-10-18,Carrasco,16.4,4.4
2015-10-19,Carrasco,20.0,11.3
2015-10-20,Carrasco,20.2,14.1
2015-10-21,Carrasco,20.8,8.7
2015-10-22,Carrasco,21.5,11.2
2015-10-23,Carrasco,16.0,10.8
2015-10-24,Carrasco,13.6,11.0
2015-10-25,Carrasco,17.6,12.2
2015-10-26,Carrasco,21.2,15.1
2015-10-27,Carrasco,19.8,16.0
2015-10-28,Carrasco,24.8,13.6
2015-10-29,Carrasco,23.8,18.0
2015-10-30,Carrasco,19.8,11.8
2015-10-31,Carrasco,16.6,11.4
2015-11-01,Carrasco,18.8,8.6
2015-11-02,Carrasco,19.2,10.5
2015-11-03,Carrasco,20.5,14.5
2015-11-04,Carrasco,17.4,12.6
2015-11-05,Carrasco,21.0,8.0
2015-11-06,Carrasco,24.5,9.0
2015-11-07,Carrasco,24.0,11.4
2015-11-08,Carrasco,26.4,14.2
2015-11-09,Carrasco,26.0,17.2
2015-11-10,Carrasco,27.8,18.2
2015-11-11,Carrasco,22.2,17.0
2015-11-12,Carrasco,22.4,10.8
2015-11-13,Carrasco,22.0,16.4
2015-11-14,Carrasco,24.7,16.2
2015-11-15,Carrasco,29.4,14.5
2015-11-16,Carrasco,27.2,15.6
2015-11-17,Carrasco,21.0,18.1
2015-11-18,Carrasco,20.0,17.0
2015-11-19,Carrasco,20.2,13.6
2015-11-20,Carrasco,18.2,10.4
2015-11-21,Carrasco,24.1,8.0
2015-11-22,Carrasco,23.0,12.2
2015-11-23,Carrasco,21.1,12.8
2015-11-24,Carrasco,21.0,11.6
2015-11-25,Carrasco,23.0,13.6
2015-11-26,Carrasco,25.0,15.4
2015-11-27,Carrasco,24.8,16.6
2015-11-28,Carrasco,23.0,16.6
2015-11-29,Carrasco,22.2,14.4
2015-11-30,Carrasco,26.1,13.7
2015-12-01,Carrasco,28.6,15.0
2015-12-02,Carrasco,24.0,15.0
2015-12-03,Carrasco,26.0,14.4
2015-12-04,Carrasco,23.2,18.8
2015-12-05,Carrasco,23.2,15.5
2015-12-06,Carrasco,18.0,13.5
2015-12-07,Carrasco,20.8,9.5
2015-12-08,Carrasco,31.0,15.2
2015-12-09,Carrasco,25.8,16.5
2015-12-10,Carrasco,30.0,13.2
2015-12-11,Carrasco,34.8,17.4
2015-12-12,Carrasco,35.0,21.0
2015-12-13,Carrasco,30.8,20.5
2015-12-14,Carrasco,25.5,17.2
2015-12-15,Carrasco,23.8,18.4
2015-12-16,Carrasco,26.1,13.9
2015-12-17,Carrasco,24.5,17.5
2015-12-18,Carrasco,23.8,18.0
2015-12-19,Carrasco,21.6,13.4
2015-12-20,Carrasco,22.4,11.0
2015-12-21,Carrasco,30.2,15.6
2015-12-22,Carrasco,23.0,19.5
2015-12-23,Carrasco,27.8,19.6
2015-12-24,Carrasco,26.5,19.8
2015-12-25,Carrasco,27.0,13.3
2015-12-26,Carrasco,29.0,16.2
2015-12-27,Carrasco,30.4,17.0
2015-12-28,Carrasco,34.8,19.0
2015-12-29,Carrasco,31.2,20.0
2015-12-30,Carrasco,25.6,22.0
2015-12-31,Carrasco,25.2,21.3
2016-01-01,Carrasco,25.8,20.8
2016-01-02,Carrasco,28.0,19.7
2016-01-03,Carrasco,27.8,19.2
2016-01-04,Carrasco,31.6,22.3
2016-01-05,Carrasco,27.6,21.6
2016-01-06,Carrasco,23.4,19.6
2016-01-07,Carrasco,23.6,18.8
2016-01-08,Carrasco,26.4,15.8
2016-01-09,Carrasco,26.0,16.0
2016-01-10,Carrasco,29.2,18.0
2016-01-11,Carrasco,27.8,17.0
2016-01-12,Carrasco,32.8,19.0
2016-01-13,Carrasco,25.6,19.2
2016-01-14,Carrasco,32.6,16.2
2016-01-15,Carrasco,31.6,19.0
2016-01-16,Carrasco,26.6,13.3
2016-01-17,Carrasco,35.8,20.3
2016-01-18,Carrasco,26.6,20.6
2016-01-19,Carrasco,27.0,15.2
2016-01-20,Carrasco,26.4,18.4
2016-01-21,Carrasco,28.4,18.5
2016-01-22,Carrasco,35.4,21.0
2016-01-23,Carrasco,25.6,21.2
2016-01-24,Carrasco,37.2,18.0
2016-01-25,Carrasco,32.4,22.0
2016-01-26,Carrasco,25.1,17.5
2016-01-27,Carrasco,22.8,17.4
2016-01-28,Carrasco,29.5,15.8
2016-01-29,Carrasco,27.4,21.0
2016-01-30,Carrasco,27.0,22.1
2016-01-31,Carrasco,25.0,19.2
2016-02-01,Carrasco,25.4,14.2
2016-02-02,Carrasco,26.0,17.4
2016-02-03,Carrasco,28.8,18.8
2016-02-04,Carrasco,28.4,20.0
2016-02-05,Carrasco,28.8,20.0
2016-02-06,Carrasco,27.8,20.6
2016-02-07,Carrasco,32.8,20.5
2016-02-08,Carrasco,30.3,22.6
2016-02-09,Carrasco,31.6,20.5
2016-02-10,Carrasco,28.1,20.6
2016-02-11,Carrasco,28.2,16.1
2016-02-12,Carrasco,37.8,22.4
2016-02-13,Carrasco,30.2,21.8
2016-02-14,Carrasco,30.0,21.5
2016-02-15,Carrasco,31.0,20.7
2016-02-16,Carrasco,34.7,20.8
2016-02-17,Carrasco,30.0,22.0
2016-02-18,Carrasco,28.6,20.4
2016-02-19,Carrasco,25.8,21.2
2016-02-20,Carrasco,24.5,19.6
2016-02-21,Carrasco,28.4,17.3
2016-02-22,Carrasco,29.8,19.8
2016-02-23,Carrasco,29.0,21.8
2016-02-24,Carrasco,31.4,19.8
2016-02-25,Carrasco,24.8,20.4
2016-02-26,Carrasco,24.7,17.0
2016-02-27,Carrasco,24.5,18.2
2016-02-28,Carrasco,28.2,14.0
2016-02-29,Carrasco,24.8,17.5
2016-03-01,Carrasco,25.1,17.5
2016-03-02,Carrasco,22.8,18.2
2016-03-03,Carrasco,25.6,18.5
2016-03-04,Carrasco,26.0,12.0
2016-03-05,Carrasco,22.8,17.6
2016-03-06,Carrasco,21.4,15.0
2016-03-07,Carrasco,23.3,14.7
2016-03-08,Carrasco,24.8,11.8
2016-03-09,Carrasco,25.2,17.0
2016-03-10,Carrasco,19.2,17.2
2016-03-11,Carrasco,21.4,18.1
2016-03-12,Carrasco,20.0,13.0
2016-03-13,Carrasco,24.4,11.1
2016-03-14,Carrasco,27.4,15.4
2016-03-15,Carrasco,30.2,18.6
2016-03-16,Carrasco,31.8,19.8
2016-03-17,Carrasco,32.6,19.6
2016-03-18,Carrasco,25.4,19.0
2016-03-19,Carrasco,20.0,16.9
2016-03-20,Carrasco,20.7,13.2
2016-03-21,Carrasco,21.0,16.7
2016-03-22,Carrasco,22.7,15.0
2016-03-23,Carrasco,26.0,12.5
2016-03-24,Carrasco,26.6,14.4
2016-03-25,Carrasco,22.1,18.0
2016-03-26,Carrasco,20.5,17.5
2016-03-27,Carrasco,21.4,18.0
2016-03-28,Carrasco,20.4,19.3
2016-03-29,Carrasco,23.4,15.6
2016-03-30,Carrasco,23.0,16.3
2016-03-31,Carrasco,27.0,16.2
2016-04-01,Carrasco,24.0,16.8
2016-04-02,Carrasco,21.3,17.2
2016-04-03,Carrasco,23.0,18.1
2016-04-04,Carrasco,21.2,17.6
2016-04-05,Carrasco,22.0,18.6
2016-04-06,Carrasco,19.6,18.0
2016-04-07,Carrasco,21.0,15.0
2016-04-08,Carrasco,20.8,16.8
2016-04-09,Carrasco,21.4,17.8
2016-04-10,Carrasco,19.8,17.2
2016-04-11,Carrasco,22.0,18.2
2016-04-12,Carrasco,21.2,18.0
2016-04-13,Carrasco,22.4,18.0
2016-04-14,Carrasco,23.5,17.0
2016-04-15,Carrasco,22.8,20.6
2016-04-16,Carrasco,23.0,18.4
2016-04-17,Carrasco,18.8,13.8
2016-04-18,Carrasco,18.6,16.5
2016-04-19,Carrasco,20.7,16.0
2016-04-20,Carrasco,20.3,11.2
2016-04-21,Carrasco,21.6,13.8
2016-04-22,Carrasco,19.4,10.8
2016-04-23,Carrasco,21.5,14.2
2016-04-24,Carrasco,20.0,14.6
2016-04-25,Carrasco,17.6,13.4
2016-04-26,Carrasco,14.0,10.4
2016-04-27,Carrasco,12.4,7.6
2016-04-28,Carrasco,12.6,7.6
2016-04-29,Carrasco,14.2,5.2
2016-04-30,Carrasco,13.0,10.5
2016-05-01,Carrasco,16.5,5.2
2016-05-02,Carrasco,17.0,8.0
2016-05-03,Carrasco,13.5,6.9
2016-05-04,Carrasco,16.2,3.9
2016-05-05,Carrasco,14.2,8.6
2016-05-06,Carrasco,13.3,10.8
2016-05-07,Carrasco,13.8,11.0
2016-05-08,Carrasco,17.2,12.4
2016-05-09,Carrasco,19.0,11.2
2016-05-10,Carrasco,15.8,12.4
2016-05-11,Carrasco,14.2,11.3
2016-05-12,Carrasco,12.8,11.0
2016-05-13,Carrasco,12.0,9.6
2016-05-14,Carrasco,16.6,6.1
2016-05-15,Carrasco,14.4,12.1
2016-05-16,Carrasco,12.8,11.1
2016-05-17,Carrasco,12.6,8.8
2016-05-18,Carrasco,12.6,4.8
2016-05-19,Carrasco,12.8,3.4
2016-05-20,Carrasco,12.6,5.6
2016-05-21,Carrasco,13.6,10.8
2016-05-22,Carrasco,13.0,8.1
2016-05-23,Carrasco,14.6,5.8
2016-05-24,Carrasco,16.2,5.0
2016-05-25,Carrasco,14.6,5.4
2016-05-26,Carrasco,13.4,6.2
2016-05-27,Carrasco,15.2,12.2
2016-05-28,Carrasco,14.7,12.8
2016-05-29,Carrasco,16.4,14.4
2016-05-30,Carrasco,16.2,12.8
2016-05-31,Carrasco,14.4,10.8
2016-06-01,Carrasco,14.8,9.0
2016-06-02,Carrasco,12.4,5.4
2016-06-03,Carrasco,13.0,6.4
2016-06-04,Carrasco,11.8,7.0
2016-06-05,Carrasco,12.0,6.1
2016-06-06,Carrasco,13.6,2.3
2016-06-07,Carrasco,13.0,7.0
2016-06-08,Carrasco,11.0,7.2
2016-06-09,Carrasco,11.8,1.0
2016-06-10,Carrasco,10.2,7.0
2016-06-11,Carrasco,12.5,3.2
2016-06-12,Carrasco,13.2,3.8
2016-06-13,Carrasco,15.3,3.0
2016-06-14,Carrasco,15.0,7.5
2016-06-15,Carrasco,11.4,3.0
2016-06-16,Carrasco,12.0,5.6
2016-06-17,Carrasco,15.6,2.2
2016-06-18,Carrasco,17.2,3.8
2016-06-19,Carrasco,12.6,5.2
2016-06-20,Carrasco,10.2,7.3
2016-06-21,Carrasco,12.0,-0.8
2016-06-22,Carrasco,14.2,3.6
2016-06-23,Carrasco,12.2,7.0
2016-06-24,Carrasco,15.1,4.2
2016-06-25,Carrasco,12.4,9.5
2016-06-26,Carrasco,11.6,8.5
2016-06-27,Carrasco,16.2,11.7
2016-06-28,Carrasco,16.0,10.6
2016-06-29,Carrasco,17.0,9.5
2016-06-30,Carrasco,21.8,13.6
2016-07-01,Carrasco,22.2,12.8
2016-07-02,Carrasco,14.4,11.8
2016-07-03,Carrasco,20.4,13.2
2016-07-04,Carrasco,15.2,11.4
2016-07-05,Carrasco,11.6,9.1
2016-07-06,Carrasco,13.6,8.5
2016-07-07,Carrasco,15.6,5.4
2016-07-08,Carrasco,18.0,6.2
2016-07-09,Carrasco,14.8,7.0
2016-07-10,Carrasco,17.8,5.6
2016-07-11,Carrasco,15.4,8.2
2016-07-12,Carrasco,14.4,6.4
2016-07-13,Carrasco,12.8,3.6
2016-07-14,Carrasco,14.0,9.7
2016-07-15,Carrasco,14.3,7.6
2016-07-16,Carrasco,10.2,5.7
2016-07-17,Carrasco,12.1,6.5
2016-07-18,Carrasco,11.2,7.7
2016-07-19,Carrasco,11.0,6.7
2016-07-20,Carrasco,11.6,2.6
2016-07-21,Carrasco,12.6,1.3
2016-07-22,Carrasco,14.8,4.3
2016-07-23,Carrasco,13.9,4.6
2016-07-24,Carrasco,10.8,7.4
2016-07-25,Carrasco,13.2,9.5
2016-07-26,Carrasco,12.2,9.8
2016-07-27,Carrasco,10.8,7.6
2016-07-28,Carrasco,11.0,3.4
2016-07-29,Carrasco,16.0,3.5
2016-07-30,Carrasco,17.0,9.8
2016-07-31,Carrasco,19.2,11.0
2016-08-01,Carrasco,12.1,9.4
2016-08-02,Carrasco,10.4,6.0
2016-08-03,Carrasco,11.4,3.1
2016-08-04,Carrasco,16.2,11.4
2016-08-05,Carrasco,17.0,10.4
2016-08-06,Carrasco,18.0,6.6
2016-08-07,Carrasco,14.2,6.2
2016-08-08,Carrasco,17.6,6.4
2016-08-09,Carrasco,13.4,4.8
2016-08-10,Carrasco,12.5,4.8
2016-08-11,Carrasco,18.2,6.3
2016-08-12,Carrasco,20.4,7.4
2016-08-13,Carrasco,22.0,9.6
2016-08-14,Carrasco,18.2,7.2
2016-08-15,Carrasco,20.8,9.5
2016-08-16,Carrasco,17.4,6.8
2016-08-17,Carrasco,15.6,8.7
2016-08-18,Carrasco,19.5,4.0
